respID,qID,altID,obsID,price,quantity,colorWB,material,setOptions,design,setOptions2,imageColorDesign,imageSetOption
388,3,1,3099,20,50,Wood_color,Bamboo,fk,Fancy,"Individual package (a fork,a knife)",Wood_colorFancy.jpg,fk.jpg
388,3,2,3099,20,150,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
388,3,3,3099,20,150,Black,Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
388,4,1,3100,30,50,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
388,4,2,3100,25,350,Black,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
388,4,3,3100,20,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
388,5,1,3101,25,350,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
388,5,2,3101,30,150,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
388,5,3,3101,25,150,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
388,6,1,3102,30,150,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
388,6,2,3102,25,50,Black,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
388,6,3,3102,20,50,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
388,7,1,3103,30,150,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
388,7,2,3103,20,350,Black,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
388,7,3,3103,30,150,Black,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
388,8,1,3104,20,150,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
388,8,2,3104,20,350,Black,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
388,8,3,3104,20,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
389,1,1,3105,30,50,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
389,1,2,3105,20,350,White,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
389,1,3,3105,30,350,Black,Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
389,2,1,3106,25,350,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
389,2,2,3106,20,50,Black,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
389,2,3,3106,25,50,Black,Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
389,3,1,3107,30,50,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
389,3,2,3107,25,350,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
389,3,3,3107,20,150,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
389,4,1,3108,25,150,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
389,4,2,3108,25,150,White,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
389,4,3,3108,30,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
389,5,1,3109,30,350,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
389,5,2,3109,20,50,White,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
389,5,3,3109,20,350,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
389,6,1,3110,30,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
389,6,2,3110,25,50,Black,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
389,6,3,3110,30,50,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
389,7,1,3111,30,150,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
389,7,2,3111,25,350,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
389,7,3,3111,30,350,Black,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
389,8,1,3112,25,150,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
389,8,2,3112,30,50,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
389,8,3,3112,25,350,Black,Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
390,1,1,3113,20,50,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
390,1,2,3113,25,150,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
390,1,3,3113,25,150,Black,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
390,2,1,3114,30,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
390,2,2,3114,30,50,White,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
390,2,3,3114,20,350,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
390,3,1,3115,20,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
390,3,2,3115,25,50,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
390,3,3,3115,25,50,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
390,4,1,3116,30,350,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
390,4,2,3116,30,150,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
390,4,3,3116,30,350,White,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
390,5,1,3117,30,150,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
390,5,2,3117,30,350,White,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
390,5,3,3117,25,350,White,Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
390,6,1,3118,20,150,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
390,6,2,3118,25,350,Black,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
390,6,3,3118,30,50,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
390,7,1,3119,30,50,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
390,7,2,3119,30,50,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
390,7,3,3119,25,50,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
390,8,1,3120,20,50,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
390,8,2,3120,20,150,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
390,8,3,3120,30,350,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
391,1,1,3121,30,50,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
391,1,2,3121,30,50,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
391,1,3,3121,20,350,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
391,2,1,3122,30,350,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
391,2,2,3122,20,150,Black,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
391,2,3,3122,30,350,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
391,3,1,3123,20,50,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
391,3,2,3123,20,50,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
391,3,3,3123,30,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
391,4,1,3124,25,50,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
391,4,2,3124,30,350,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
391,4,3,3124,20,350,White,Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
391,5,1,3125,30,50,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
391,5,2,3125,30,150,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
391,5,3,3125,20,50,Black,Plastic,fn,Fancy,"Individual package (a fork,a napkin)",BlackFancy.jpg,fn.jpg
391,6,1,3126,30,50,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
391,6,2,3126,20,50,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
391,6,3,3126,30,50,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
391,7,1,3127,20,350,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
391,7,2,3127,20,350,White,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
391,7,3,3127,25,350,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
391,8,1,3128,30,350,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
391,8,2,3128,20,50,White,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",WhiteFancy.jpg,fks.jpg
391,8,3,3128,30,150,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
392,1,1,3129,25,350,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
392,1,2,3129,20,150,White,Biodegradable Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
392,1,3,3129,25,350,Black,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
392,2,1,3130,20,50,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
392,2,2,3130,25,350,White,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
392,2,3,3130,20,150,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
392,3,1,3131,20,150,Wood_color,Bamboo,fk,Fancy,"Individual package (a fork,a knife)",Wood_colorFancy.jpg,fk.jpg
392,3,2,3131,20,150,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
392,3,3,3131,30,150,White,Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
392,4,1,3132,25,50,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
392,4,2,3132,20,150,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
392,4,3,3132,25,50,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
392,5,1,3133,20,350,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
392,5,2,3133,30,350,White,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
392,5,3,3133,30,350,White,Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
392,6,1,3134,30,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
392,6,2,3134,30,150,Black,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
392,6,3,3134,30,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
392,7,1,3135,20,350,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
392,7,2,3135,25,350,Black,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
392,7,3,3135,25,150,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
392,8,1,3136,25,150,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
392,8,2,3136,25,350,White,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
392,8,3,3136,25,50,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
393,1,1,3137,30,350,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
393,1,2,3137,30,150,Black,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
393,1,3,3137,20,50,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
393,2,1,3138,30,150,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
393,2,2,3138,20,150,White,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
393,2,3,3138,30,150,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
393,3,1,3139,25,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
393,3,2,3139,20,150,Black,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
393,3,3,3139,20,350,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
393,4,1,3140,30,50,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
393,4,2,3140,30,50,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
393,4,3,3140,25,50,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
393,5,1,3141,25,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
393,5,2,3141,25,350,Black,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
393,5,3,3141,25,350,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
393,6,1,3142,30,350,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
393,6,2,3142,20,150,Black,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
393,6,3,3142,30,50,Black,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
393,7,1,3143,25,150,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
393,7,2,3143,25,50,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
393,7,3,3143,30,350,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
393,8,1,3144,30,350,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
393,8,2,3144,20,350,White,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
393,8,3,3144,20,350,White,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
394,1,1,3145,25,150,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
394,1,2,3145,30,50,Black,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
394,1,3,3145,30,50,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
394,2,1,3146,20,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
394,2,2,3146,20,150,Black,Biodegradable Plastic,fn,Fancy,"Individual package (a fork,a napkin)",BlackFancy.jpg,fn.jpg
394,2,3,3146,25,350,Black,Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
394,3,1,3147,30,50,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
394,3,2,3147,30,150,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
394,3,3,3147,25,150,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
394,4,1,3148,30,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
394,4,2,3148,20,350,White,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
394,4,3,3148,25,150,Black,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
394,5,1,3149,25,150,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
394,5,2,3149,30,50,White,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
394,5,3,3149,25,50,White,Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
394,6,1,3150,20,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
394,6,2,3150,25,150,Black,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
394,6,3,3150,30,150,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
394,7,1,3151,20,150,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
394,7,2,3151,25,350,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
394,7,3,3151,25,350,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
394,8,1,3152,25,50,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
394,8,2,3152,30,50,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
394,8,3,3152,30,350,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
395,1,1,3153,25,150,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
395,1,2,3153,30,50,White,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
395,1,3,3153,30,50,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
395,2,1,3154,25,350,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
395,2,2,3154,25,150,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
395,2,3,3154,20,150,Black,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
395,3,1,3155,25,50,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
395,3,2,3155,25,350,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
395,3,3,3155,30,350,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
395,4,1,3156,25,150,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
395,4,2,3156,25,150,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
395,4,3,3156,30,150,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
395,5,1,3157,20,50,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
395,5,2,3157,30,50,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
395,5,3,3157,20,150,White,Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
395,6,1,3158,20,150,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
395,6,2,3158,25,50,Black,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
395,6,3,3158,25,150,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
395,7,1,3159,30,150,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
395,7,2,3159,25,50,Black,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
395,7,3,3159,20,50,Black,Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
395,8,1,3160,30,150,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
395,8,2,3160,20,50,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
395,8,3,3160,30,150,White,Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
396,1,1,3161,25,50,Wood_color,Bamboo,fk,Fancy,"Individual package (a fork,a knife)",Wood_colorFancy.jpg,fk.jpg
396,1,2,3161,20,350,Black,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
396,1,3,3161,25,50,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
396,2,1,3162,20,350,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
396,2,2,3162,30,150,White,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
396,2,3,3162,25,350,Black,Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
396,3,1,3163,20,50,Wood_color,Bamboo,fk,Fancy,"Individual package (a fork,a knife)",Wood_colorFancy.jpg,fk.jpg
396,3,2,3163,30,350,White,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
396,3,3,3163,30,50,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
396,4,1,3164,20,150,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
396,4,2,3164,25,150,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
396,4,3,3164,20,350,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
396,5,1,3165,20,350,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
